transaction_amount;hour_of_day;is_weekend;num_items;customer_age;prev_transactions;distance_from_home;device_type;network_quality;is_first_transaction;store_type;velocity_score;is_fraud
96,87;2;0;0;18;6;2,12;0;75,31;0;0;5,74;0
118,29;3;0;2;33;0;40,47;2;82,18;0;1;3,88;0
144,6;3;0;3;35;0;7,38;0;57,21;1;0;6,38;0
25,13;1;1;2;37;7;3,51;2;54,25;0;0;6,1;0
113,87;2;0;4;52;5;17,32;2;90,75;0;0;8,02;0
96,52;2;0;2;23;0;27,05;1;76,41;0;0;3,2;0
87,25;2;1;4;27;11;20,49;2;74,48;0;0;6,49;0
43,87;3;0;1;38;13;30,15;0;75,31;0;0;7,27;0
133,43;3;1;3;46;4;17,32;0;59,49;1;0;4,99;0
98,79;3;0;3;26;3;30,18;0;76,6;0;1;9,53;0
121,48;2;0;2;40;5;10,26;1;48,86;0;0;7,26;0
95,4;2;1;6;26;5;25,32;0;67,31;0;0;5,32;0
125,22;2;0;3;53;1;18,7;2;83,3;0;0;0,0;0
109,17;2;0;2;36;7;30,59;0;64,65;0;0;7,41;0
107,47;2;0;1;32;0;52,62;1;62,99;0;0;4,99;0
56,86;3;0;5;18;1;30,72;1;79,15;0;1;5,36;1
123,67;1;1;2;24;0;47,72;2;54,79;0;0;4,77;1
64,51;2;0;1;60;3;32,29;0;76,7;0;0;2,3;0
38,02;3;0;5;30;7;68,23;0;64,21;0;0;4,05;1
63,66;1;0;2;32;2;17,32;1;100,0;1;0;4,26;0
38,38;1;0;4;18;13;16,82;2;83,64;0;0;5,9;0
74,45;3;0;2;35;2;20,74;0;53,04;0;1;3,36;0
161,35;2;0;4;35;13;16,03;0;45,26;0;1;4,99;0
136,98;1;0;2;43;7;30,25;0;64,51;0;1;4,99;0
111,29;2;0;2;23;11;16,65;0;75,31;0;0;7,94;0
1,0;2;0;3;37;1;17,32;1;75,31;0;0;7,95;0
29,68;1;0;3;18;3;15,49;0;81,25;0;0;9,96;0
121,41;2;0;1;44;13;21,77;0;76,9;0;0;5,25;0
76,89;3;0;3;44;0;25,91;2;56,79;0;1;4,44;0
123,57;1;0;1;59;0;15,08;0;56,53;0;1;4,86;0
187,55;2;0;3;28;1;22,82;0;61,31;1;1;3,89;0
87,87;3;0;4;25;12;17,32;0;96,67;1;0;5,22;0
123,0;2;0;1;36;9;39,29;0;100,0;0;0;9,66;1
104,09;2;1;4;43;1;54,61;0;57,59;0;1;4,52;0
44,83;2;0;2;25;1;36,83;0;73,52;1;0;4,79;0
131,64;3;0;2;64;2;16,05;1;79,32;0;0;4,92;0
84,94;3;0;3;38;0;1,29;0;87,9;0;0;4,8;0
59,82;2;0;6;35;2;22,51;0;75,31;0;0;4,99;0
44,26;3;0;3;26;9;6,54;2;56,74;0;0;5,08;0
41,59;1;0;2;33;0;4,85;2;77,75;0;1;3,07;1
78,18;2;0;2;34;1;17,53;1;95,59;0;0;5,63;0
96,09;2;0;1;46;13;14,11;2;75,31;0;0;7,92;0
61,91;2;0;4;34;2;3,22;1;84,43;1;0;4,99;1
115,98;2;0;4;28;0;2,49;0;75,31;0;1;4,27;0
129,56;3;0;1;42;2;16,29;2;66,65;0;0;5,24;0
123,85;2;0;2;62;2;0,9;2;57,67;0;1;2,51;0
99,48;3;0;0;67;1;3,11;0;61,45;0;1;5,77;0
68,54;3;0;3;41;2;0,39;0;59,57;1;0;6,86;0
77,34;2;1;2;25;13;5,81;0;93,23;0;0;3,83;0
99,48;2;0;6;22;1;52,56;0;68,19;0;0;4,99;0
12,86;2;0;6;35;0;17,32;0;86,04;0;0;5,11;1
172,37;3;0;2;21;3;4,83;0;68,2;0;1;3,68;0
107,34;2;0;1;45;3;17,32;0;54,16;0;0;3,43;0
152,42;2;0;5;55;3;50,85;0;95,49;0;1;7,3;0
95,23;3;0;0;37;5;48,34;2;75,31;1;1;6,99;0
149,69;3;0;4;32;13;7,05;0;71,99;0;1;2,18;1
89,1;3;0;6;18;5;24,13;0;95,35;0;0;4,99;0
176,64;2;0;5;44;0;10,22;1;100,0;0;0;6,42;0
90,27;2;0;3;42;5;50,26;2;100,0;0;0;6,94;0
83,37;3;0;4;44;8;17,32;0;50,51;0;0;2,51;0
53,17;1;0;3;31;12;3,37;0;77,07;1;0;7,81;0
97,34;2;0;3;38;1;13,82;2;62,06;0;0;4,99;0
73,06;2;0;3;35;8;1,42;2;77,42;0;1;3,94;0
165,52;2;0;4;30;2;17,32;0;64,76;0;1;3,79;0
92,21;3;0;7;35;1;55,62;0;91,9;0;0;4,21;0
127,57;2;0;2;21;0;68,23;1;69,59;0;1;7,44;0
50,32;3;0;5;46;3;17,85;2;75,31;0;0;4,93;0
124,3;1;0;3;22;13;17,32;0;40,0;1;0;5,76;0
143,12;2;0;2;41;5;31,59;0;91,84;0;1;6,12;0
16,92;3;0;3;34;2;15,63;0;86,29;0;0;8,2;0
152,42;2;0;5;25;3;20,64;1;58,77;0;0;4,99;0
190,9;3;0;5;35;4;46,02;0;41,09;0;0;6,16;0
31,38;2;0;2;44;6;4,34;0;94,01;0;1;3,69;0
93,86;2;0;3;32;2;2,79;1;78,76;0;0;1,61;1
157,01;3;0;3;52;5;22,32;0;91,1;0;1;2,61;0
51,08;2;0;1;34;9;10,55;1;96,33;0;0;5,86;0
66,98;2;0;4;35;7;17,32;0;65,81;0;1;5,16;0
104,22;2;0;2;48;1;37,0;0;44,64;0;0;9,27;0
1,49;3;0;1;35;2;28,85;0;75,31;0;1;4,28;0
29,24;3;0;2;35;4;18,9;1;49,9;1;0;3,58;0
158,67;2;0;2;33;3;43,24;2;58,33;0;1;6,09;0
39,52;2;0;4;20;13;2,38;1;99,53;0;0;4,99;0
40,53;2;0;3;26;13;57,15;0;77,76;0;1;4,99;1
2,42;2;0;3;28;2;37,0;0;78,25;1;1;5,39;0
38,86;2;0;5;35;5;0,7;0;79,37;0;0;4,7;0
160,33;1;1;3;34;3;4,12;1;100,0;0;1;5,03;0
152,92;2;1;3;34;2;1,44;0;56,52;0;0;3,43;0
112,06;1;0;1;27;3;13,0;1;54,39;0;1;4,99;0
105,56;3;0;5;18;5;17,32;0;86,24;0;0;7,3;0
74,99;3;0;4;42;4;0,93;0;81,37;0;1;4,39;1
165,91;1;0;7;37;6;17,32;2;59,42;0;0;4,95;0
131,69;1;0;4;36;5;5,44;0;65,3;0;1;6,34;0
103,83;3;0;6;22;3;37,0;0;80,41;0;1;6,2;0
139,17;2;0;3;42;5;9,63;2;62,8;0;0;4,93;0
112,14;2;0;2;41;3;32,12;0;82,49;0;0;4,89;0
12,38;1;1;5;67;9;39,78;0;94,6;0;0;5,69;0
154,1;1;0;4;29;8;50,14;1;91,87;0;1;1,29;0
99,48;2;0;3;59;5;13,87;0;75,52;0;0;4,99;0
104,43;1;0;1;29;2;28,26;0;60,69;0;0;5,57;0
73,55;2;0;4;18;1;15,7;0;81,93;0;0;6,11;1
151,93;3;0;4;51;6;68,23;1;75,31;0;1;4,97;0
92,4;2;0;5;42;0;23,06;0;63,74;0;0;6,86;0
115,96;2;0;0;35;2;1,82;0;98,81;0;0;4,99;0
180,38;2;0;2;35;13;17,32;2;75,31;0;0;4,84;0
1,0;2;0;5;48;1;34,8;0;100,0;0;0;4,99;0
112,99;2;0;1;35;3;28,15;1;57,98;0;1;4,99;0
128,62;2;0;4;24;10;39,67;2;57,04;0;0;1,88;0
110,7;2;0;0;18;12;68,23;0;47,45;0;0;3,47;0
157,21;3;0;3;35;0;17,63;0;75,31;0;1;2,21;0
115,13;2;0;1;49;1;57,23;0;91,45;0;0;2,8;1
185,16;2;0;3;26;3;32,07;1;75,82;0;0;4,99;0
115,66;3;1;1;37;6;7,33;2;48,49;0;1;7,36;1
49,26;2;1;2;43;1;17,32;1;78,7;0;0;2,7;0
98,95;3;0;3;22;2;43,77;0;90,81;1;0;9,57;0
101,13;3;0;1;35;5;8,99;1;65,44;0;0;9,76;0
99,7;2;0;4;50;2;36,55;0;100,0;0;0;5,32;0
118,07;2;0;4;48;3;6,33;1;56,5;0;0;5,48;0
150,57;2;0;0;35;8;2,4;2;71,61;0;0;4,99;1
99,48;3;0;1;30;1;29,67;0;76,24;0;0;4,99;1
90,63;2;0;1;26;2;19,89;0;80,33;0;0;0,68;0
54,07;3;0;5;31;2;17,32;0;75,31;0;0;4,99;0
99,15;1;1;2;22;2;13,24;1;75,31;1;1;2,98;1
137,67;2;0;4;35;9;13,7;0;70,22;0;0;4,99;0
95,41;1;0;3;44;3;0,97;0;84,76;0;0;4,3;0
99,48;2;1;1;35;3;10,8;2;100,0;0;0;4,24;0
64,9;2;1;3;27;0;0,2;0;62,84;0;0;2,68;0
45,4;2;0;0;32;0;16,18;2;75,31;0;0;3,26;0
107,05;2;0;4;54;2;7,9;0;47,95;0;0;4,39;0
37,91;1;0;6;35;9;23,81;1;60,03;0;0;3,42;0
111,03;2;1;2;52;3;6,15;2;44,06;0;0;7,01;0
73,78;3;0;2;29;13;24,56;0;75,31;0;0;2,31;0
116,22;3;0;5;41;5;13,3;2;75,31;0;0;4,57;0
28,37;1;1;6;46;2;34,18;0;75,31;0;0;4,52;0
146,23;1;0;1;42;4;37,5;2;75,31;0;0;7,55;0
144,68;2;0;1;34;0;68,23;1;90,69;0;0;4,99;0
173,11;2;0;0;43;2;5,97;0;70,23;1;1;7,4;1
33,7;1;0;4;18;1;1,37;1;89,94;0;0;7,99;0
49,83;3;1;5;54;6;11,69;2;53,85;0;1;5,34;0
114,55;3;1;3;45;13;28,9;1;27,4;0;0;4,99;0
104,29;1;0;4;45;6;41,03;2;75,31;1;1;5,93;0
116,16;2;0;2;47;0;60,41;0;97,58;0;0;7,97;0
140,94;1;0;3;56;1;19,85;2;75,31;1;0;3,98;0
121,54;2;0;3;35;2;30,1;1;76,32;0;0;6,08;0
43,77;1;0;4;27;13;48,89;0;75,31;0;1;7,02;0
129,54;3;0;2;32;3;0,48;2;75,31;0;1;5,86;0
123,04;2;0;2;48;1;42,01;0;89,97;0;0;2,19;0
36,53;3;0;2;40;0;8,49;1;45,75;0;1;6,77;0
99,48;3;0;3;41;1;17,32;0;74,3;0;0;6,39;0
90,87;2;0;3;18;1;8,04;1;95,12;0;0;4,74;0
181,16;2;0;3;35;3;68,23;0;100,0;1;0;4,99;0
115,06;3;0;4;34;13;23,57;0;51,62;1;0;4,91;0
28,08;2;0;5;18;9;8,19;1;58,29;0;0;3,62;0
99,54;2;0;5;31;2;17,32;0;70,47;0;1;6,21;0
40,52;2;0;2;41;3;21,09;0;62,43;0;0;3,35;1
78,66;1;0;5;30;0;30,26;1;100,0;0;0;5,67;0
56,22;2;0;2;30;6;0,92;0;100,0;0;1;4,69;0
38,12;3;0;3;43;2;4,64;0;74,12;0;0;6,14;0
99,48;3;0;1;64;8;39,12;0;75,31;0;0;6,8;0
103,67;3;0;4;44;1;17,32;0;81,67;0;0;7,74;0
115,39;3;0;3;50;3;26,73;0;86,32;0;0;5,33;0
114,05;1;0;3;48;4;15,3;0;45,5;0;1;5,71;1
109,24;2;0;2;41;13;0,56;2;75,1;0;1;4,99;0
87,25;2;0;3;30;0;17,32;0;72,87;0;1;4,79;0
99,48;2;0;3;31;5;37,38;2;75,4;0;0;5,41;0
123,78;2;0;7;42;6;56,68;1;99,27;0;0;9,34;0
61,69;2;0;3;26;7;30,95;0;75,31;1;1;4,87;0
134,1;3;0;1;49;1;4,82;0;81,13;1;1;10,11;0
86,51;2;0;2;42;9;17,42;0;66,45;0;0;5,12;1
141,1;1;0;3;18;0;12,57;1;95,49;0;1;3,22;0
76,61;2;0;4;35;1;23,1;2;82,66;0;0;5,35;0
113,46;2;0;1;21;1;35,32;1;80,86;0;1;6,4;0
149,29;2;0;2;52;3;9,53;2;80,6;0;0;3,57;0
99,48;2;0;2;45;0;0,49;0;97,84;0;0;3,65;0
117,53;3;0;2;50;2;15,4;2;65,76;0;0;0,0;0
101,88;2;0;3;31;13;10,61;0;83,37;1;0;8,05;0
104,06;2;0;4;49;1;20,71;0;35,11;0;1;1,35;0
142,41;2;0;6;59;4;14,17;2;69,88;0;0;6,42;0
25,05;2;0;4;24;9;21,01;0;63,46;0;0;6,19;0
145,77;3;0;3;35;0;17,32;0;53,85;0;0;0,95;0
126,73;2;1;1;18;0;68,23;2;92,13;0;0;5,14;0
69,58;1;0;2;41;8;17,32;1;62,1;0;0;6,92;0
99,48;2;0;1;43;2;26,72;0;46,88;0;0;8,63;0
140,71;2;0;5;30;3;17,32;0;88,96;0;0;4,99;0
99,48;2;0;3;18;3;27,27;1;85,23;0;0;4,99;0
69,35;2;1;2;39;8;6,01;2;66,15;0;0;8,93;0
104,66;2;0;1;25;3;13,79;0;87,45;0;1;7,41;0
88,84;3;0;2;35;0;17,32;1;89,98;0;0;3,71;0
106,77;3;0;1;44;0;68,23;1;72,6;0;0;4,53;0
106,26;3;0;2;18;1;40,89;0;59,48;0;0;7,77;0
109,19;2;0;3;48;1;27,3;1;53,86;0;0;6,41;0
123,57;2;0;3;35;4;26,18;0;74,53;0;0;4,69;0
64,62;2;0;1;50;1;31,15;1;74,32;0;0;7,98;1
1,0;3;0;2;23;7;68,23;1;69,39;0;0;4,62;0
99,48;3;0;4;38;0;33,2;1;59,49;1;0;6,19;0
107,43;2;0;1;40;2;23,27;1;86,2;0;1;3,37;1
10,3;2;0;3;40;3;27,9;1;89,68;0;1;2,35;0
99,48;3;0;4;29;1;58,43;2;57,29;0;0;8,45;1
140,89;2;0;3;18;10;9,76;1;87,72;0;0;4,57;0
92,89;3;0;2;49;0;24,11;0;74,5;0;1;6,81;1
96,13;3;0;3;35;3;10,02;1;63,95;0;0;4,55;0
106,6;2;0;3;18;5;19,84;0;100,0;0;1;3,72;0
114,16;2;0;3;64;4;22,52;0;75,31;0;0;5,67;0
63,71;1;0;2;37;2;10,8;2;91,4;0;1;6,11;0
100,97;2;0;4;18;12;17,32;0;81,28;0;1;3,29;0
64,39;2;0;0;18;1;0,63;0;100,0;0;0;4,99;0
99,48;2;0;6;18;13;30,16;1;98,16;0;0;4,4;0
119,27;2;1;3;74;2;17,32;1;75,31;0;0;3,69;0
68,05;2;0;3;52;11;30,35;2;93,36;0;0;3,05;0
172,79;2;1;4;38;10;68,23;0;87,21;0;1;3,66;0
181,75;3;0;2;22;0;23,07;0;65,89;0;0;5,08;0
104,81;2;0;2;51;5;17,32;2;96,46;0;0;4,99;0
1,0;2;0;5;19;8;1,1;0;73,95;1;0;7,56;0
153,0;2;0;3;39;4;28,22;0;52,44;0;0;4,99;0
77,84;1;0;4;35;5;21,64;1;37,69;0;0;4,16;0
79,13;1;0;2;46;3;4,5;1;91,86;0;0;6,93;0
171,14;2;0;4;30;3;8,59;0;42,65;0;0;3,92;0
5,36;2;0;0;29;3;10,56;0;100,0;0;0;4,39;0
99,48;1;0;1;51;3;5,35;2;78,47;0;0;4,46;0
13,54;1;0;3;47;12;22,7;0;49,02;0;0;4,67;0
87,09;2;0;4;51;6;24,63;0;93,97;0;1;4,99;0
45,52;2;0;5;21;13;55,43;2;100,0;0;0;4,89;0
126,55;3;0;2;31;2;60,4;1;77,12;0;0;6,37;0
139,55;2;0;0;32;1;2,61;2;75,31;0;0;4,99;0
98,15;2;0;2;45;2;1,62;1;69,64;0;1;6,84;0
30,7;2;0;1;38;0;68,23;1;75,31;0;1;2,9;0
123,83;2;0;4;38;9;68,23;2;58,81;0;0;6,91;0
71,32;1;0;5;28;4;3,78;0;85,28;0;0;4,85;0
114,87;2;0;5;50;0;33,65;0;95,33;1;0;2,95;0
110,48;3;1;5;35;0;67,76;1;69,22;0;0;2,7;0
54,03;3;0;4;32;11;41,39;2;100,0;0;0;2,8;0
92,15;3;0;3;21;5;4,5;0;75,49;0;0;4,51;0
99,91;2;0;3;36;1;68,23;1;70,52;0;0;3,76;1
76,13;2;0;2;36;3;12,24;2;52,56;1;1;5,91;0
99,48;2;0;1;18;0;8,59;0;75,31;0;1;5,84;0
44,68;2;0;4;54;1;4,69;0;88,11;0;1;1,81;0
49,72;3;0;2;44;0;42,57;0;91,28;0;1;3,19;0
97,98;2;0;4;21;5;17,32;1;63,02;0;0;4,71;0
179,43;2;0;3;50;4;8,16;0;61,53;0;0;4,69;0
216,0;3;0;1;50;3;3,4;1;63,81;0;0;7,33;0
18,1;1;0;1;59;5;15,64;0;62,34;0;0;4,99;0
163,58;1;0;3;55;2;27,47;0;82,62;0;0;5,64;0
146,66;2;0;2;42;0;2,03;2;63,05;0;0;6,67;0
36,02;2;0;4;42;3;9,9;0;75,31;0;1;4,99;0
99,48;2;0;1;45;1;16,53;2;75,31;0;0;3,87;0
149,37;1;0;4;39;1;16,92;2;71,77;0;0;2,49;0
99,48;2;0;6;33;6;9,53;2;67,99;0;0;3,68;0
132,28;2;0;3;32;0;1,47;2;93,14;0;0;4,99;0
49,6;1;0;8;51;3;9,27;2;76,3;0;0;3,97;0
138,98;2;0;4;42;2;13,23;1;32,35;0;0;5,14;0
131,93;1;0;3;18;0;27,85;2;46,89;0;1;3,71;0
109,52;3;0;6;18;4;40,0;0;69,21;0;1;6,17;0
200,67;2;0;3;18;13;2,4;1;82,81;0;0;8,42;0
22,06;3;0;2;62;8;59,52;0;38,32;0;0;7,91;0
56,98;2;0;1;30;13;8,31;1;97,07;0;0;9,02;0
153,42;3;0;3;35;5;4,22;0;77,8;0;1;7,16;0
144,08;2;0;2;35;0;17,32;0;63,69;0;0;6,54;0
20,49;3;0;4;36;10;68,23;1;65,75;1;0;4,06;0
81,95;3;0;4;27;2;27,57;1;24,73;0;0;1,36;0
76,17;1;0;1;50;2;31,94;2;60,52;1;0;4,35;0
143,48;2;0;1;32;10;31,43;1;76,45;0;0;7,06;0
211,57;1;0;3;35;7;0,02;2;49,01;0;1;6,07;0
97,13;1;0;3;25;4;5,05;0;85,23;0;0;5,1;0
69,62;2;0;4;36;1;68,23;0;75,31;0;0;4,16;1
33,27;2;0;3;45;4;39,5;1;74,82;0;0;4,99;0
104,73;1;0;4;22;3;6,04;0;78,55;0;1;6,63;0
70,77;1;0;3;34;0;2,1;0;80,48;0;0;7,59;0
73,21;2;0;1;45;2;0,67;2;95,42;0;1;5,63;0
88,77;2;0;3;43;1;15,79;1;100,0;0;0;6,85;0
50,92;2;0;3;28;11;13,26;0;44,35;0;1;5,98;0
118,97;1;0;1;41;2;10,13;1;66,5;0;1;6,83;0
99,48;1;0;3;37;0;44,5;1;65,07;0;1;6,17;0
150,47;2;0;4;54;7;33,54;0;61,18;0;0;5,9;0
194,23;2;1;0;35;0;25,28;0;53,61;0;1;4,99;0
99,48;2;0;5;30;11;14,86;1;95,37;0;1;3,4;1
48,6;3;1;3;40;6;4,11;0;100,0;0;0;4,99;0
26,27;3;0;2;18;0;0,57;0;90,56;0;0;3,1;0
167,31;3;1;1;46;0;10,2;0;88,69;1;0;5,63;1
12,41;2;1;2;18;3;9,86;0;53,59;0;1;4,99;0
49,61;3;0;2;63;13;6,92;0;48,84;0;0;3,15;0
84,88;2;0;2;49;0;2,66;1;100,0;0;0;8,61;0
46,5;3;0;4;18;7;22,93;1;88,4;1;0;6,02;0
179,97;2;0;3;35;3;28,66;0;62,11;0;0;6,14;0
93,62;1;0;3;27;0;12,41;2;69,53;0;1;0,19;0
78,94;2;0;1;25;3;68,23;0;66,64;0;1;1,41;0
155,07;2;0;2;35;4;1,58;0;63,94;0;1;7,95;0
95,32;3;0;2;46;9;5,74;2;93,35;1;0;6,86;0
76,06;2;0;2;27;3;68,23;0;67,98;0;0;6,56;0
118,08;2;0;5;28;3;51,5;0;86,11;0;0;2,5;0
20,88;2;0;4;50;5;16,85;1;99,69;0;0;6,84;0
115,45;3;0;2;18;5;5,71;1;56,34;0;0;4,99;0
101,04;2;1;1;18;7;3,92;1;68,56;0;0;5,72;0
89,22;2;0;4;43;4;3,89;0;100,0;0;1;6,7;1
144,31;3;0;4;52;3;5,13;2;76,51;0;1;3,85;1
72,45;3;0;1;47;0;23,08;0;65,82;0;1;3,96;0
99,83;2;0;2;20;3;17,32;0;73,23;0;0;3,55;0
141,67;2;0;1;45;2;17,32;0;60,5;0;0;7,06;0
112,52;2;0;4;35;0;47,73;0;36,49;0;0;4,99;0
58,35;2;0;4;39;0;45,95;0;42,0;0;0;4,93;0
74,59;3;0;3;48;0;5,08;1;60,43;0;0;0,89;0
154,92;1;0;2;35;3;2,8;0;72,66;1;1;4,26;0
109,95;2;0;1;55;0;17,32;2;70,77;0;0;4,99;0
139,9;2;0;10;38;1;5,13;0;84,75;0;0;2,45;0
31,58;2;0;3;35;8;5,96;0;100,0;0;0;6,83;0
33,46;3;0;1;34;0;13,08;0;88,34;0;0;3,48;0
11,19;1;0;8;21;4;46,77;1;84,2;0;0;4,99;0
131,65;3;0;4;50;0;62,71;0;87,23;0;1;3,41;0
131,28;2;0;2;19;3;0,14;2;100,0;0;0;3,83;0
99,48;2;0;4;24;1;13,42;0;96,17;0;1;1,72;0
148,36;2;0;3;36;1;0,17;1;67,26;0;0;4,99;0
108,33;1;0;3;62;11;38,42;0;100,0;0;0;6,33;0
111,2;2;0;0;49;5;17,32;2;77,64;0;0;6,67;0
99,48;2;0;3;32;4;17,32;1;83,57;0;0;4,99;0
58,13;2;0;3;27;0;68,23;1;91,7;0;0;7,68;0
65,38;2;0;4;35;13;6,69;0;96,21;0;0;4,88;0
110,53;3;0;1;34;0;17,32;0;100,0;0;0;4,94;0
108,93;1;0;2;35;3;14,2;2;30,39;0;0;3,75;0
99,48;3;0;1;54;8;68,23;2;80,41;0;0;4,61;0
22,42;3;0;1;27;1;3,09;0;99,53;0;0;4,75;0
133,74;2;1;2;35;1;0,29;1;63,92;0;0;5,06;0
51,58;2;1;1;63;0;3,79;1;100,0;0;1;4,02;0
141,36;1;0;1;33;7;27,02;0;90,33;0;0;9,05;0
1,0;2;0;1;44;2;2,24;1;96,57;1;1;6,98;0
136,29;2;0;4;35;13;3,43;1;88,12;0;0;3,28;0
43,06;1;0;7;55;4;14,9;0;78,01;0;0;7,52;0
112,61;2;0;2;18;1;27,76;0;100,0;0;1;4,28;0
104,73;2;0;6;45;8;68,23;0;49,51;1;0;6,56;0
89,2;3;0;3;19;11;68,23;1;78,52;0;0;5,45;1
87,13;2;0;5;18;4;5,7;0;72,94;0;0;6,2;0
56,95;2;0;1;58;4;13,69;0;92,55;0;0;3,3;0
58,55;3;1;2;18;7;5,7;1;52,97;0;1;0,57;0
93,3;3;0;2;18;0;15,65;0;84,87;0;0;8,49;0
38,11;3;0;3;31;3;68,23;0;83,78;0;0;2,55;0
110,48;2;0;1;47;1;68,23;0;69,01;0;0;1,41;0
123,63;3;0;4;48;0;6,38;0;53,19;0;0;2,29;0
73,81;1;0;1;60;3;12,4;2;64,29;0;0;6,98;0
201,79;2;0;2;35;0;12,16;0;92,96;0;0;4,78;0
144,84;2;0;3;35;1;11,38;0;83,19;0;0;4,99;0
99,48;1;1;5;18;13;17,32;0;100,0;0;1;5,44;0
134,64;2;1;3;42;5;51,02;0;64,42;0;0;4,99;0
65,56;2;0;3;35;3;17,32;2;100,0;0;0;8,57;0
83,53;2;0;2;34;2;30,36;1;100,0;0;0;4,99;0
124,89;2;0;6;18;0;32,86;0;57,67;0;1;4,26;0
132,96;3;1;5;23;3;1,27;2;87,36;0;0;9,55;0
151,08;2;0;1;35;3;8,42;0;91,07;0;0;5,58;0
57,62;3;0;1;49;10;0,87;0;92,43;0;0;7,53;0
57,66;2;0;5;47;6;17,32;2;100,0;0;1;4,99;1
1,0;2;0;5;35;11;17,32;0;96,69;0;0;6,01;0
42,14;3;0;4;39;4;14,53;2;100,0;0;0;4,99;0
125,57;3;0;2;28;5;17,32;0;100,0;0;1;2,03;0
52,61;2;0;4;18;1;10,22;1;100,0;0;0;6,22;0
88,27;2;0;3;42;3;37,74;0;75,31;0;0;5,56;1
43,92;3;0;0;27;1;62,9;1;82,01;0;0;9,78;0
125,88;2;0;3;37;2;30,0;0;61,17;0;1;4,13;0
84,27;1;0;6;57;2;41,97;0;63,87;0;0;5,4;0
93,6;1;0;2;35;7;68,23;1;83,77;0;0;8,93;0
94,71;3;0;1;35;8;5,6;2;80,75;0;1;5,15;0
178,62;3;1;3;35;3;20,53;2;49,75;0;1;4,09;0
99,48;2;0;4;20;0;68,23;2;43,6;0;1;3,08;0
212,62;2;0;6;24;5;4,13;0;100,0;0;0;4,77;0
180,37;2;0;0;35;2;38,17;0;61,89;0;1;5,86;1
150,88;3;0;3;22;2;17,32;2;100,0;0;0;4,63;0
94,78;1;1;3;35;1;25,87;1;100,0;0;0;6,91;0
100,26;3;0;10;35;8;14,22;0;75,31;1;0;3,32;1
66,9;2;0;2;41;0;0,88;0;37,79;0;1;7,09;0
112,17;3;0;1;18;6;68,23;1;75,3;1;0;4,99;0
81,33;3;0;4;59;1;35,05;0;100,0;0;1;7,97;1
93,29;2;0;5;30;0;15,02;0;75,01;0;0;5,53;0
135,64;2;0;3;34;3;17,32;0;76,45;0;0;4,61;0
61,41;3;0;2;45;3;6,97;0;39,77;0;0;7,67;0
1,0;3;0;3;33;3;19,34;0;51,68;0;1;4,51;0
75,73;2;0;3;37;2;53,81;0;56,74;0;1;2,62;0
99,48;3;0;1;21;1;1,05;2;43,09;1;0;8,08;1
57,68;2;0;1;35;8;47,63;1;56,62;0;0;7,77;0
35,77;3;0;4;28;7;43,92;0;70,76;0;0;5,11;1
77,4;2;0;3;28;7;4,14;0;68,97;1;0;6,58;0
115,57;3;0;4;18;0;12,41;1;97,02;0;0;0,0;0
7,41;2;0;2;18;6;28,43;0;96,09;0;0;4,18;0
122,8;2;1;2;34;1;13,35;0;56,81;0;1;4,99;0
155,29;1;0;2;18;2;7,87;0;52,28;0;0;2,09;0
99,48;2;0;3;18;1;7,4;0;100,0;0;1;6,22;0
174,49;3;0;3;54;0;64,1;0;82,23;1;0;2,52;0
87,62;3;0;1;18;10;23,8;1;52,46;0;0;0,9;0
111,27;3;0;3;30;0;17,32;1;77,92;1;0;2,19;1
75,85;3;0;4;28;2;27,28;0;75,31;0;0;5,63;0
129,57;1;0;0;46;0;21,09;2;96,93;0;0;6,46;0
167,78;1;0;6;42;13;18,22;0;65,16;0;1;5,11;0
219,58;2;0;7;36;2;3,71;0;75,31;0;0;4,52;1
75,01;3;0;1;35;6;48,69;0;77,97;1;0;4,99;0
81,67;2;0;5;35;10;10,64;1;100,0;0;0;1,83;0
91,23;3;0;2;23;2;5,97;0;72,82;0;0;4,84;0
99,48;3;0;1;66;4;26,44;0;41,14;0;0;3,32;0
99,48;2;0;3;38;2;12,35;0;61,9;0;1;5,2;0
51,12;3;0;1;19;13;17,32;0;100,0;0;0;3,41;0
35,64;3;0;1;44;2;17,32;1;91,07;0;0;7,2;0
52,38;3;0;4;34;1;1,33;2;75,31;0;1;4,45;0
62,01;3;0;0;35;3;24,88;0;90,88;0;0;5,74;0
136,55;3;0;3;18;0;6,65;0;88,61;0;0;7,82;0
99,48;2;0;4;21;8;18,09;0;100,0;0;0;3,59;0
88,92;2;0;3;35;1;12,34;1;74,9;0;0;3,79;0
159,64;3;0;1;24;0;10,44;0;100,0;0;0;5,94;0
6,46;3;0;5;43;2;23,78;2;75,31;0;0;4,99;0
125,97;3;0;5;18;5;26,91;0;66,69;0;1;4,56;0
141,89;2;0;1;47;0;26,49;0;55,04;0;0;3,93;0
57,42;2;0;4;29;3;0,03;1;73,59;0;0;6,96;0
130,11;1;0;2;18;0;35,45;0;77,37;0;1;4,37;0
135,02;2;1;3;37;1;49,5;0;81,06;0;1;4,07;0
99,48;2;0;2;35;3;17,32;0;64,51;0;0;3,75;0
107,94;3;0;0;18;4;4,13;1;76,32;1;0;4,38;0
167,26;3;0;4;28;6;17,39;0;82,57;0;0;2,2;0
